"st","sample_id","name","clonal_complex"
1,41927,"ERX1662806","CC1"
1,44715,"ERX147839","CC1"
3,11399,"ERX022916","CC1"
3,12668,"ERX1583750","CC1"
3,22181,"ERX980164","CC1"
3,23920,"ERX1711423","CC1"
3,24195,"SRX1885166","CC1"
3,24398,"SRX1885430","CC1"
3,24440,"SRX1887782","CC1"
3,24480,"SRX1887598","CC1"
3,24518,"SRX1887834","CC1"
3,24525,"SRX1884920","CC1"
3,24539,"SRX1885738","CC1"
3,24562,"SRX1887756","CC1"
3,24592,"SRX1887541","CC1"
3,24599,"SRX1887775","CC1"
3,24622,"SRX1887390","CC1"
3,24673,"SRX1885746","CC1"
3,24698,"SRX1886676","CC1"
3,24717,"SRX1885604","CC1"
3,24753,"SRX1886653","CC1"
3,25135,"SRX1884789","CC1"
3,25297,"SRX1885806","CC1"
3,25310,"SRX1887657","CC1"
3,25319,"SRX1886644","CC1"
3,25360,"SRX1887605","CC1"
3,25393,"SRX1887088","CC1"
3,25611,"SRX1885760","CC1"
3,25655,"SRX1887758","CC1"
3,25926,"SRX1884892","CC1"
3,27998,"ERX022909","CC1"
5,206,"ERX062451","CC5"
5,208,"ERX062453","CC5"
5,327,"ERX094764","CC5"
5,423,"ERX1033558","CC5"
5,425,"ERX1033562","CC5"
5,432,"ERX1033569","CC5"
5,437,"ERX1033574","CC5"
5,443,"ERX1033581","CC5"
5,483,"ERX105400","CC5"
5,523,"ERX105446","CC5"
5,524,"ERX105447","CC5"
5,581,"ERX110352","CC5"
5,584,"ERX110358","CC5"
5,597,"ERX110375","CC5"
5,732,"ERX1229322","CC5"
5,733,"ERX1229323","CC5"
5,922,"ERX147786","CC5"
5,923,"ERX147787","CC5"
5,933,"ERX147800","CC5"
5,946,"ERX147817","CC5"
5,956,"ERX147830","CC5"
5,988,"ERX1492896","CC5"
5,989,"ERX1492897","CC5"
5,993,"ERX1492901","CC5"
5,1222,"ERX164859","CC5"
5,1226,"ERX164864","CC5"
5,1229,"ERX164868","CC5"
5,1230,"ERX164869","CC5"
5,1233,"ERX164872","CC5"
5,1234,"ERX164873","CC5"
5,1239,"ERX164881","CC5"
5,1240,"ERX164882","CC5"
5,1245,"ERX164890","CC5"
5,1246,"ERX164891","CC5"
5,1248,"ERX164894","CC5"
5,1255,"ERX164901","CC5"
5,1427,"ERX186631","CC5"
5,1444,"ERX186649","CC5"
5,1449,"ERX197774","CC5"
5,1525,"ERX209327","CC5"
5,1527,"ERX209329","CC5"
5,1544,"ERX209355","CC5"
5,1563,"ERX209384","CC5"
5,1800,"ERX267691","CC5"
5,2411,"ERX359397","CC5"
5,2475,"ERX359481","CC5"
5,2655,"ERX455929","CC5"
5,2682,"ERX456033","CC5"
5,2694,"ERX460156","CC5"
5,2749,"ERX470685","CC5"
5,2758,"ERX470702","CC5"
5,2789,"ERX470734","CC5"
5,2793,"ERX470738","CC5"
5,2794,"ERX470739","CC5"
5,2798,"ERX470743","CC5"
5,2814,"ERX470785","CC5"
5,3038,"ERX551095","CC5"
5,3207,"ERX552035","CC5"
5,3210,"ERX552038","CC5"
5,3254,"ERX552093","CC5"
5,3271,"ERX552112","CC5"
5,3282,"ERX552124","CC5"
5,3373,"ERX556600","CC5"
5,3384,"ERX556611","CC5"
5,3428,"ERX556657","CC5"
5,3516,"ERX556750","CC5"
5,3539,"ERX556773","CC5"
5,3552,"ERX556788","CC5"
5,3553,"ERX556789","CC5"
5,3555,"ERX556791","CC5"
5,3706,"ERX910053","CC5"
5,3707,"ERX910054","CC5"
5,4006,"SRX1051307","CC5"
5,4010,"SRX1051312","CC5"
5,4032,"SRX1051336","CC5"
5,4035,"SRX1051340","CC5"
5,4036,"SRX1051341","CC5"
5,4069,"SRX1051377","CC5"
5,4083,"SRX1051394","CC5"
5,4095,"SRX1051406","CC5"
5,4096,"SRX1051407","CC5"
5,4099,"SRX1051410","CC5"
5,4122,"SRX1051433","CC5"
5,4160,"SRX1051474","CC5"
5,4170,"SRX1051484","CC5"
5,4201,"SRX1051518","CC5"
5,4212,"SRX1051530","CC5"
5,4233,"SRX1051552","CC5"
5,4236,"SRX1051555","CC5"
5,4240,"SRX1051559","CC5"
5,4246,"SRX1051565","CC5"
5,4265,"SRX476960","CC5"
5,4268,"SRX476968","CC5"
5,4281,"SRX477012","CC5"
5,4284,"SRX477019","CC5"
5,4286,"SRX477021","CC5"
5,4288,"SRX477025","CC5"
5,4289,"SRX477026","CC5"
5,4291,"SRX477028","CC5"
5,4292,"SRX477029","CC5"
5,4294,"SRX477032","CC5"
5,4297,"SRX554816","CC5"
5,4417,"SRX887020","CC5"
5,4511,"SRX887153","CC5"
5,4782,"ERX015857","CC5"
5,4921,"ERX086695","CC5"
5,4960,"ERX087026","CC5"
5,4964,"ERX087031","CC5"
5,4967,"ERX087034","CC5"
5,4991,"ERX087079","CC5"
5,4997,"ERX087091","CC5"
5,5002,"ERX087104","CC5"
5,5019,"ERX092366","CC5"
5,5137,"ERX1027999","CC5"
5,5153,"ERX1028030","CC5"
5,5156,"ERX1028033","CC5"
5,5161,"ERX1028040","CC5"
5,5164,"ERX1033706","CC5"
5,5165,"ERX1033716","CC5"
5,5239,"ERX1043651","CC5"
5,5249,"ERX1043668","CC5"
5,5250,"ERX1043676","CC5"
5,5262,"ERX1043701","CC5"
5,5272,"ERX1048115","CC5"
5,5280,"ERX1096229","CC5"
5,5317,"ERX110430","CC5"
5,5427,"ERX1114526","CC5"
5,5432,"ERX1114534","CC5"
5,5433,"ERX1114535","CC5"
5,5434,"ERX1114536","CC5"
5,5466,"ERX1114611","CC5"
5,5472,"ERX1120238","CC5"
5,5505,"ERX1120403","CC5"
5,5701,"ERX1220909","CC5"
5,5702,"ERX1222181","CC5"
5,5710,"ERX1222209","CC5"
5,5724,"ERX1222240","CC5"
5,5734,"ERX1222254","CC5"
5,5738,"ERX1222268","CC5"
5,5764,"ERX1273559","CC5"
5,5800,"ERX1314977","CC5"
5,6026,"ERX139382","CC5"
5,6224,"ERX140789","CC5"
5,6227,"ERX147775","CC5"
5,6230,"ERX147797","CC5"
5,6249,"ERX147984","CC5"
5,6254,"ERX147989","CC5"
5,6258,"ERX147993","CC5"
5,6260,"ERX147995","CC5"
5,6261,"ERX147996","CC5"
5,6263,"ERX148000","CC5"
5,6264,"ERX148001","CC5"
5,6304,"ERX153330","CC5"
5,6434,"ERX164826","CC5"
5,6435,"ERX164834","CC5"
5,6438,"ERX164866","CC5"
5,6442,"ERX164889","CC5"
5,6444,"ERX164903","CC5"
5,6510,"ERX178858","CC5"
5,6524,"ERX178875","CC5"
5,6535,"ERX178888","CC5"
5,6540,"ERX178893","CC5"
5,6585,"ERX187448","CC5"
5,6628,"ERX187536","CC5"
5,6629,"ERX187537","CC5"
5,6654,"ERX187566","CC5"
5,6705,"ERX187651","CC5"
5,6718,"ERX187674","CC5"
5,6766,"ERX196436","CC5"
5,6785,"ERX197840","CC5"
5,6786,"ERX197841","CC5"
5,7150,"ERX305124","CC5"
5,7152,"ERX305136","CC5"
5,7156,"ERX305141","CC5"
5,7157,"ERX305142","CC5"
5,7159,"ERX305146","CC5"
5,7161,"ERX305149","CC5"
5,7165,"ERX305154","CC5"
5,7166,"ERX305155","CC5"
5,7171,"ERX305161","CC5"
5,7178,"ERX305170","CC5"
5,7181,"ERX305173","CC5"
5,7182,"ERX305176","CC5"
5,7189,"ERX305184","CC5"
5,7190,"ERX305185","CC5"
5,7191,"ERX305186","CC5"
5,7195,"ERX305191","CC5"
5,7201,"ERX305197","CC5"
5,7206,"ERX305202","CC5"
5,7209,"ERX305205","CC5"
5,7489,"ERX330714","CC5"
5,7605,"ERX349209","CC5"
5,7606,"ERX349214","CC5"
5,7613,"ERX349226","CC5"
5,7614,"ERX349227","CC5"
5,7619,"ERX349233","CC5"
5,7625,"ERX349242","CC5"
5,7632,"ERX349256","CC5"
5,7633,"ERX349257","CC5"
5,7637,"ERX349263","CC5"
5,7643,"ERX349274","CC5"
5,7646,"ERX349277","CC5"
5,7684,"ERX376431","CC5"
5,7687,"ERX376454","CC5"
5,7731,"ERX385038","CC5"
5,7742,"ERX385062","CC5"
5,7744,"ERX385067","CC5"
5,7770,"ERX385103","CC5"
5,7827,"ERX385261","CC5"
5,7830,"ERX385264","CC5"
5,7847,"ERX385281","CC5"
5,7848,"ERX385282","CC5"
5,7849,"ERX385284","CC5"
5,7850,"ERX385286","CC5"
5,7865,"ERX385305","CC5"
5,7907,"ERX385370","CC5"
5,7908,"ERX385371","CC5"
5,7948,"ERX385451","CC5"
5,7965,"ERX385472","CC5"
5,8006,"ERX385519","CC5"
5,8023,"ERX389153","CC5"
5,8024,"ERX389154","CC5"
5,8025,"ERX389155","CC5"
5,8026,"ERX389156","CC5"
5,8030,"ERX389213","CC5"
5,8034,"ERX389246","CC5"
5,8035,"ERX389247","CC5"
5,8036,"ERX389248","CC5"
5,8037,"ERX389249","CC5"
5,8043,"ERX389306","CC5"
5,8046,"ERX391854","CC5"
5,8050,"ERX391874","CC5"
5,8059,"ERX391907","CC5"
5,8063,"ERX391913","CC5"
5,8064,"ERX391914","CC5"
5,8066,"ERX391919","CC5"
5,8073,"ERX391931","CC5"
5,8074,"ERX391932","CC5"
5,8076,"ERX391937","CC5"
5,8078,"ERX391939","CC5"
5,8079,"ERX391940","CC5"
5,8081,"ERX391946","CC5"
5,8084,"ERX391949","CC5"
5,8087,"ERX391959","CC5"
5,8088,"ERX391960","CC5"
5,8089,"ERX391966","CC5"
5,8101,"ERX391999","CC5"
5,8105,"ERX392005","CC5"
5,8106,"ERX392006","CC5"
5,8109,"ERX392010","CC5"
5,8110,"ERX392011","CC5"
5,8117,"ERX392023","CC5"
5,8118,"ERX392024","CC5"
5,8120,"ERX392029","CC5"
5,8122,"ERX392031","CC5"
5,8123,"ERX392032","CC5"
5,8398,"ERX451277","CC5"
5,8399,"ERX451278","CC5"
5,8400,"ERX451279","CC5"
5,8401,"ERX451280","CC5"
5,8402,"ERX451281","CC5"
5,8403,"ERX451282","CC5"
5,8404,"ERX451283","CC5"
5,8405,"ERX451284","CC5"
5,8717,"ERX492438","CC5"
5,8724,"ERX492508","CC5"
5,8730,"ERX505217","CC5"
5,8735,"ERX505253","CC5"
5,8763,"ERX505298","CC5"
5,8769,"ERX505306","CC5"
5,8775,"ERX505313","CC5"
5,8776,"ERX505314","CC5"
5,8781,"ERX505319","CC5"
5,8788,"ERX505326","CC5"
5,8789,"ERX505327","CC5"
5,8797,"ERX505335","CC5"
5,8801,"ERX505339","CC5"
5,8811,"ERX505350","CC5"
5,8830,"ERX505393","CC5"
5,8833,"ERX505396","CC5"
5,8834,"ERX505397","CC5"
5,8843,"ERX505407","CC5"
5,8865,"ERX505433","CC5"
5,8866,"ERX505434","CC5"
5,8872,"ERX505492","CC5"
5,8877,"ERX505518","CC5"
5,8878,"ERX505519","CC5"
5,8890,"ERX505957","CC5"
5,8896,"ERX505970","CC5"
5,8902,"ERX505977","CC5"
5,8945,"ERX506173","CC5"
5,8946,"ERX506174","CC5"
5,8957,"ERX513137","CC5"
5,8960,"ERX513145","CC5"
5,8966,"ERX513153","CC5"
5,8976,"ERX513173","CC5"
5,8982,"ERX513183","CC5"
5,8983,"ERX513184","CC5"
5,8985,"ERX513191","CC5"
5,8999,"ERX513228","CC5"
5,9016,"ERX513253","CC5"
5,9018,"ERX513256","CC5"
5,9022,"ERX513263","CC5"
5,9027,"ERX513270","CC5"
5,9031,"ERX513274","CC5"
5,9034,"ERX513279","CC5"
5,9050,"ERX513303","CC5"
5,9053,"ERX513306","CC5"
5,9056,"ERX513311","CC5"
5,9058,"ERX513319","CC5"
5,9063,"ERX513325","CC5"
5,9066,"ERX513330","CC5"
5,9069,"ERX513335","CC5"
5,9070,"ERX513337","CC5"
5,9074,"ERX513341","CC5"
5,9077,"ERX513344","CC5"
5,9082,"ERX513350","CC5"
5,9083,"ERX513351","CC5"
5,9096,"ERX513367","CC5"
5,9097,"ERX513368","CC5"
5,9109,"ERX513384","CC5"
5,9112,"ERX513387","CC5"
5,9113,"ERX513388","CC5"
5,9114,"ERX513390","CC5"
5,9120,"ERX513398","CC5"
5,9121,"ERX513399","CC5"
5,9122,"ERX513402","CC5"
5,9126,"ERX513411","CC5"
5,9131,"ERX513436","CC5"
5,9133,"ERX513439","CC5"
5,9134,"ERX513441","CC5"
5,9135,"ERX513442","CC5"
5,9139,"ERX513446","CC5"
5,9141,"ERX513448","CC5"
5,9143,"ERX513450","CC5"
5,9147,"ERX513465","CC5"
5,9148,"ERX513468","CC5"
5,9153,"ERX513488","CC5"
5,9161,"ERX513500","CC5"
5,9162,"ERX513502","CC5"
5,9163,"ERX513503","CC5"
5,9168,"ERX513508","CC5"
5,9179,"ERX513578","CC5"
5,9185,"ERX513587","CC5"
5,9190,"ERX513593","CC5"
5,9191,"ERX513602","CC5"
5,9193,"ERX513610","CC5"
5,9204,"ERX513625","CC5"
5,9205,"ERX513626","CC5"
5,9207,"ERX513632","CC5"
5,9210,"ERX513637","CC5"
5,9211,"ERX513639","CC5"
5,9215,"ERX513654","CC5"
5,9220,"ERX513663","CC5"
5,9223,"ERX513671","CC5"
5,9224,"ERX513673","CC5"
5,9226,"ERX513681","CC5"
5,9235,"ERX513787","CC5"
5,9238,"ERX513790","CC5"
5,9243,"ERX513809","CC5"
5,9249,"ERX513840","CC5"
5,9250,"ERX513841","CC5"
5,9253,"ERX513849","CC5"
5,9256,"ERX513852","CC5"
5,9260,"ERX513856","CC5"
5,9261,"ERX513857","CC5"
5,9264,"ERX513860","CC5"
5,9265,"ERX513861","CC5"
5,9267,"ERX513875","CC5"
5,9272,"ERX531866","CC5"
5,9281,"ERX531876","CC5"
5,9282,"ERX531877","CC5"
5,9285,"ERX531881","CC5"
5,9300,"ERX531901","CC5"
5,9305,"ERX531909","CC5"
5,9317,"ERX531923","CC5"
5,9320,"ERX531926","CC5"
5,9326,"ERX531933","CC5"
5,9329,"ERX531936","CC5"
5,9331,"ERX531940","CC5"
5,9334,"ERX531944","CC5"
5,9345,"ERX531963","CC5"
5,9349,"ERX531969","CC5"
5,9353,"ERX531973","CC5"
5,9375,"ERX531997","CC5"
5,9380,"ERX532003","CC5"
5,9388,"ERX532014","CC5"
5,9404,"ERX532034","CC5"
5,9410,"ERX532042","CC5"
5,9421,"ERX532053","CC5"
5,9424,"ERX532056","CC5"
5,9439,"ERX532074","CC5"
5,9440,"ERX532075","CC5"
5,9444,"ERX532079","CC5"
5,9452,"ERX532091","CC5"
5,9456,"ERX532095","CC5"
5,9457,"ERX532096","CC5"
5,9468,"ERX532108","CC5"
5,9481,"ERX532122","CC5"
5,9489,"ERX532130","CC5"
5,9490,"ERX532131","CC5"
5,9491,"ERX532132","CC5"
5,9492,"ERX532133","CC5"
5,9495,"ERX532136","CC5"
5,9498,"ERX532139","CC5"
5,9503,"ERX532144","CC5"
5,9504,"ERX532145","CC5"
5,9529,"ERX551795","CC5"
5,9592,"ERX652632","CC5"
5,9593,"ERX652633","CC5"
5,9594,"ERX652634","CC5"
5,9596,"ERX652640","CC5"
5,9597,"ERX652642","CC5"
5,9611,"ERX652666","CC5"
5,9612,"ERX652667","CC5"
5,9613,"ERX652668","CC5"
5,9638,"ERX659016","CC5"
5,9719,"ERX680931","CC5"
5,9726,"ERX680941","CC5"
5,9736,"ERX680959","CC5"
5,9739,"ERX680964","CC5"
5,9791,"ERX681107","CC5"
5,9792,"ERX681110","CC5"
5,9815,"ERX681146","CC5"
5,9822,"ERX681155","CC5"
5,9915,"ERX686804","CC5"
5,9930,"ERX686820","CC5"
5,9931,"ERX686821","CC5"
5,9933,"ERX686823","CC5"
5,9934,"ERX686824","CC5"
5,9948,"ERX717764","CC5"
5,9950,"ERX717772","CC5"
5,9958,"ERX717905","CC5"
5,9960,"ERX717920","CC5"
5,9963,"ERX717928","CC5"
5,9969,"ERX717947","CC5"
5,9979,"ERX807450","CC5"
5,9988,"ERX807503","CC5"
5,9989,"ERX807561","CC5"
5,9990,"ERX807568","CC5"
5,10018,"ERX946089","CC5"
5,10019,"ERX946093","CC5"
5,10020,"ERX946094","CC5"
5,10021,"ERX946095","CC5"
5,10022,"ERX946100","CC5"
5,10023,"ERX946101","CC5"
5,10024,"ERX946102","CC5"
5,10032,"ERX949990","CC5"
5,10044,"ERX950010","CC5"
5,10048,"ERX950014","CC5"
5,10049,"ERX950015","CC5"
5,10050,"ERX950018","CC5"
5,10057,"ERX950036","CC5"
5,10062,"ERX950044","CC5"
5,10063,"ERX950046","CC5"
5,10066,"ERX950052","CC5"
5,10068,"ERX950054","CC5"
5,10084,"ERX950121","CC5"
5,10089,"ERX950130","CC5"
5,10094,"ERX950142","CC5"
5,10115,"SRX069309","CC5"
5,10121,"SRX1044971","CC5"
5,10128,"SRX1137228","CC5"
5,10154,"SRX1272236","CC5"
5,10206,"SRX146551","CC5"
5,10208,"SRX146557","CC5"
5,10209,"SRX146568","CC5"
5,10210,"SRX146570","CC5"
5,10215,"SRX146583","CC5"
5,10216,"SRX146586","CC5"
5,10228,"SRX148226","CC5"
5,10233,"SRX148236","CC5"
5,10235,"SRX148244","CC5"
5,10242,"SRX148261","CC5"
5,10262,"SRX160064","CC5"
5,10263,"SRX160358","CC5"
5,10269,"SRX160374","CC5"
5,10271,"SRX160378","CC5"
5,10272,"SRX160383","CC5"
5,10279,"SRX183018","CC5"
5,10289,"SRX189844","CC5"
5,10290,"SRX189850","CC5"
5,10291,"SRX189852","CC5"
5,10292,"SRX189854","CC5"
5,10293,"SRX189859","CC5"
5,10297,"SRX189870","CC5"
5,10345,"SRX364424","CC5"
5,10346,"SRX364430","CC5"
5,10349,"SRX364442","CC5"
5,10352,"SRX364464","CC5"
5,10358,"SRX364488","CC5"
5,10359,"SRX364490","CC5"
5,10360,"SRX364500","CC5"
5,10364,"SRX366338","CC5"
5,10368,"SRX367989","CC5"
5,10369,"SRX367991","CC5"
5,10373,"SRX368002","CC5"
5,10374,"SRX368004","CC5"
5,10376,"SRX368006","CC5"
5,10377,"SRX368007","CC5"
5,10380,"SRX368011","CC5"
5,10383,"SRX368015","CC5"
5,10385,"SRX368018","CC5"
5,10386,"SRX368019","CC5"
5,10387,"SRX368020","CC5"
5,10388,"SRX368021","CC5"
5,10389,"SRX368022","CC5"
5,10395,"SRX368029","CC5"
5,10396,"SRX368030","CC5"
5,10398,"SRX368032","CC5"
5,10400,"SRX368035","CC5"
5,10402,"SRX368037","CC5"
5,10403,"SRX368038","CC5"
5,10406,"SRX368041","CC5"
5,10417,"SRX368056","CC5"
5,10418,"SRX368060","CC5"
5,10419,"SRX368061","CC5"
5,10420,"SRX368062","CC5"
5,10421,"SRX368063","CC5"
5,10425,"SRX368080","CC5"
5,10426,"SRX368785","CC5"
5,10434,"SRX368798","CC5"
5,10437,"SRX368802","CC5"
5,10439,"SRX368806","CC5"
5,10441,"SRX368810","CC5"
5,10447,"SRX368820","CC5"
5,10449,"SRX368822","CC5"
5,10450,"SRX368823","CC5"
5,10451,"SRX368826","CC5"
5,10454,"SRX368830","CC5"
5,10455,"SRX368831","CC5"
5,10457,"SRX368833","CC5"
5,10459,"SRX368839","CC5"
5,10462,"SRX368842","CC5"
5,10463,"SRX368844","CC5"
5,10466,"SRX368851","CC5"
5,10468,"SRX368853","CC5"
5,10471,"SRX368856","CC5"
5,10482,"SRX368871","CC5"
5,10483,"SRX368872","CC5"
5,10484,"SRX368874","CC5"
5,10485,"SRX368875","CC5"
5,10488,"SRX368878","CC5"
5,10492,"SRX368886","CC5"
5,10495,"SRX368924","CC5"
5,10496,"SRX390842","CC5"
5,10499,"SRX390849","CC5"
5,10500,"SRX390854","CC5"
5,10506,"SRX390870","CC5"
5,10507,"SRX390907","CC5"
5,10508,"SRX390908","CC5"
5,10509,"SRX390909","CC5"
5,10511,"SRX390913","CC5"
5,10513,"SRX390916","CC5"
5,10521,"SRX390927","CC5"
5,10524,"SRX390931","CC5"
5,10526,"SRX390934","CC5"
5,10528,"SRX390939","CC5"
5,10529,"SRX390947","CC5"
5,10530,"SRX390951","CC5"
5,10531,"SRX390952","CC5"
5,10533,"SRX390954","CC5"
5,10536,"SRX390957","CC5"
5,10537,"SRX390958","CC5"
5,10539,"SRX390962","CC5"
5,10541,"SRX390967","CC5"
5,10544,"SRX392120","CC5"
5,10547,"SRX392137","CC5"
5,10548,"SRX392140","CC5"
5,10549,"SRX392146","CC5"
5,10556,"SRX392234","CC5"
5,10557,"SRX392235","CC5"
5,10558,"SRX392236","CC5"
5,10559,"SRX392243","CC5"
5,10560,"SRX392244","CC5"
5,10562,"SRX392260","CC5"
5,10564,"SRX392263","CC5"
5,10572,"SRX392289","CC5"
5,10575,"SRX392321","CC5"
5,10577,"SRX392328","CC5"
5,10579,"SRX392334","CC5"
5,10580,"SRX392335","CC5"
5,10582,"SRX392341","CC5"
5,10584,"SRX392354","CC5"
5,10585,"SRX392355","CC5"
5,10587,"SRX392357","CC5"
5,10590,"SRX392370","CC5"
5,10591,"SRX392371","CC5"
5,10592,"SRX392372","CC5"
5,10594,"SRX392374","CC5"
5,10595,"SRX392375","CC5"
5,10599,"SRX392385","CC5"
5,10600,"SRX392386","CC5"
5,10601,"SRX392414","CC5"
5,10602,"SRX392417","CC5"
5,10605,"SRX451101","CC5"
5,10611,"SRX451124","CC5"
5,10617,"SRX463491","CC5"
5,10618,"SRX465682","CC5"
5,10620,"SRX476971","CC5"
5,10621,"SRX476973","CC5"
5,10622,"SRX476976","CC5"
5,10624,"SRX476981","CC5"
5,10625,"SRX476983","CC5"
5,10626,"SRX476984","CC5"
5,10628,"SRX476989","CC5"
5,10629,"SRX476991","CC5"
5,10630,"SRX476992","CC5"
5,10631,"SRX476993","CC5"
5,10635,"SRX477013","CC5"
5,10637,"SRX477017","CC5"
5,10638,"SRX477018","CC5"
5,10639,"SRX477022","CC5"
5,10640,"SRX477023","CC5"
5,10656,"SRX560730","CC5"
5,10658,"SRX658885","CC5"
5,10659,"SRX658926","CC5"
5,10664,"SRX659144","CC5"
5,10669,"SRX659184","CC5"
5,10670,"SRX659187","CC5"
5,10671,"SRX659188","CC5"
5,10689,"SRX659233","CC5"
5,10690,"SRX659241","CC5"
5,10691,"SRX659268","CC5"
5,11459,"ERX086995","CC5"
5,11470,"ERX087049","CC5"
5,11482,"ERX087123","CC5"
5,11486,"ERX092287","CC5"
5,11487,"ERX092289","CC5"
5,11499,"ERX092321","CC5"
5,11501,"ERX092324","CC5"
5,11502,"ERX092325","CC5"
5,11509,"ERX092362","CC5"
5,11550,"ERX1027988","CC5"
5,11578,"ERX1033725","CC5"
5,11580,"ERX1033731","CC5"
5,11631,"ERX1043645","CC5"
5,11653,"ERX1043711","CC5"
5,11654,"ERX1043717","CC5"
5,11665,"ERX1048110","CC5"
5,11673,"ERX1048123","CC5"
5,11679,"ERX1048132","CC5"
5,11681,"ERX1048135","CC5"
5,11682,"ERX1048136","CC5"
5,11686,"ERX1048140","CC5"
5,11701,"ERX1048175","CC5"
5,11710,"ERX1048209","CC5"
5,11744,"ERX1086750","CC5"
5,11747,"ERX1086755","CC5"
5,11751,"ERX1086768","CC5"
5,11759,"ERX1086819","CC5"
5,11760,"ERX1086834","CC5"
5,11764,"ERX1096234","CC5"
5,11815,"ERX110699","CC5"
5,11865,"ERX110758","CC5"
5,11896,"ERX110795","CC5"
5,11905,"ERX110867","CC5"
5,11910,"ERX1114453","CC5"
5,11913,"ERX1114463","CC5"
5,11914,"ERX1114464","CC5"
5,11916,"ERX1114469","CC5"
5,11918,"ERX1114472","CC5"
5,11921,"ERX1114479","CC5"
5,11922,"ERX1114485","CC5"
5,11930,"ERX1114500","CC5"
5,11945,"ERX1114540","CC5"
5,11949,"ERX1114564","CC5"
5,11957,"ERX1114578","CC5"
5,11959,"ERX1114582","CC5"
5,11962,"ERX1114585","CC5"
5,11972,"ERX1114605","CC5"
5,11973,"ERX1114606","CC5"
5,11977,"ERX1120217","CC5"
5,12000,"ERX1120488","CC5"
5,12068,"ERX113993","CC5"
5,12155,"ERX1222198","CC5"
5,12161,"ERX1222222","CC5"
5,12173,"ERX1222291","CC5"
5,12308,"ERX1269190","CC5"
5,12324,"ERX1269226","CC5"
5,12328,"ERX1269231","CC5"
5,12329,"ERX1269233","CC5"
5,12351,"ERX1269265","CC5"
5,12489,"ERX1273550","CC5"
5,12490,"ERX1273552","CC5"
5,12491,"ERX1273556","CC5"
5,12492,"ERX1273557","CC5"
5,12493,"ERX1273563","CC5"
5,12494,"ERX1273566","CC5"
5,12589,"ERX148030","CC5"
5,12661,"ERX1583738","CC5"
5,12723,"ERX158560","CC5"
5,12742,"ERX1628240","CC5"
5,12768,"ERX1628268","CC5"
5,12778,"ERX1628281","CC5"
5,12791,"ERX1628296","CC5"
5,12797,"ERX1628302","CC5"
5,12801,"ERX1628306","CC5"
5,12807,"ERX1628313","CC5"
5,12854,"ERX1657191","CC5"
5,12859,"ERX1657196","CC5"
5,12861,"ERX1657198","CC5"
5,12876,"ERX1657223","CC5"
5,12883,"ERX1657235","CC5"
5,12884,"ERX1657236","CC5"
5,12902,"ERX1657271","CC5"
5,12911,"ERX1657282","CC5"
5,12935,"ERX1657344","CC5"
5,12941,"ERX1657363","CC5"
5,12955,"ERX1666225","CC5"
5,12956,"ERX1666226","CC5"
5,12957,"ERX1666227","CC5"
5,12958,"ERX1666228","CC5"
5,12970,"ERX1666241","CC5"
5,13014,"ERX1666296","CC5"
5,13026,"ERX1666316","CC5"
5,13028,"ERX1666319","CC5"
5,13036,"ERX1666328","CC5"
5,13043,"ERX1666336","CC5"
5,13044,"ERX1666337","CC5"
5,13056,"ERX1666353","CC5"
5,13112,"ERX1666423","CC5"
5,13119,"ERX1666433","CC5"
5,13125,"ERX1666440","CC5"
5,13136,"ERX1666456","CC5"
5,13142,"ERX1666462","CC5"
5,13144,"ERX1666464","CC5"
5,13148,"ERX1666468","CC5"
5,13179,"ERX1666503","CC5"
5,13180,"ERX1666504","CC5"
5,13181,"ERX1666505","CC5"
5,13182,"ERX1666506","CC5"
5,13184,"ERX1666508","CC5"
5,13191,"ERX1666517","CC5"
5,13200,"ERX1666526","CC5"
5,13220,"ERX1666546","CC5"
5,13235,"ERX1666565","CC5"
5,13258,"ERX1666589","CC5"
5,13266,"ERX1666599","CC5"
5,13283,"ERX1666616","CC5"
5,13291,"ERX1666625","CC5"
5,13296,"ERX1666631","CC5"
5,13321,"ERX1666657","CC5"
5,13328,"ERX1666666","CC5"
5,13333,"ERX1667238","CC5"
5,13335,"ERX1667240","CC5"
5,13355,"ERX1667341","CC5"
5,13356,"ERX1667343","CC5"
5,13357,"ERX1667344","CC5"
5,13360,"ERX1667351","CC5"
5,13361,"ERX1667352","CC5"
5,13436,"ERX1711204","CC5"
5,13440,"ERX1711209","CC5"
5,13443,"ERX1711212","CC5"
5,13445,"ERX1711214","CC5"
5,13447,"ERX1711216","CC5"
5,13448,"ERX1711218","CC5"
5,13459,"ERX1711230","CC5"
5,13463,"ERX1711234","CC5"
5,13464,"ERX1711235","CC5"
5,13467,"ERX1711239","CC5"
5,13469,"ERX1711241","CC5"
5,13476,"ERX1711255","CC5"
5,13481,"ERX1711264","CC5"
5,13484,"ERX1711269","CC5"
5,13489,"ERX1711285","CC5"
5,13502,"ERX1711303","CC5"
5,13516,"ERX1711324","CC5"
5,13518,"ERX1711333","CC5"
5,13541,"ERX1711371","CC5"
5,13547,"ERX1711379","CC5"
5,13563,"ERX1711398","CC5"
5,13570,"ERX1711407","CC5"
5,13580,"ERX1711459","CC5"
5,13586,"ERX1745838","CC5"
5,13701,"ERX1785583","CC5"
5,13702,"ERX1785584","CC5"
5,13703,"ERX1785587","CC5"
5,13706,"ERX1785590","CC5"
